feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
9229562,1742219224,30279761,4,Atque corrupti harum pariatur ratione. Labore soluta nisi placeat.,Customer Service,Positive,2025-01-11 10:51:58
2166024,1501185786,26720711,5,Officia quia quisquam nobis pariatur laudantium explicabo. Nisi maxime rem sapiente explicabo ea.,App Experience,Positive,2024-10-03 00:06:16
6885506,1889954202,70124531,5,Cupiditate asperiores ipsam tenetur magnam. Corrupti eos ratione praesentium officia tempora fugit.,Delivery,Positive,2025-12-20 01:45:10
7318286,1602235050,21790866,4,Modi ratione quidem fugiat. Sequi sint optio voluptas nobis voluptatibus.,App Experience,Neutral,2023-04-26 20:10:11
738040,5526222460,75827155,5,Porro veritatis voluptas animi ea aperiam culpa. Quo sed praesentium ab omnis nobis.,Product Quality,Positive,2023-07-16 19:22:18
3851507,5717056712,69905530,1,Similique dignissimos iste neque laboriosam. Eum reprehenderit quisquam quae repellat.,App Experience,Negative,2024-05-30 12:44:52
244356,6726054276,6764199,5,Nulla amet voluptatibus unde animi. Illo animi ut earum veniam quas.,Customer Service,Positive,2025-09-09 23:38:44
7747804,9129919732,6772336,1,Sint dolor perferendis debitis consequuntur.,Customer Service,Negative,2023-04-20 17:17:26
6141932,5896005792,63645727,5,Quas asperiores excepturi recusandae. Hic ex velit non. Accusamus unde velit perferendis.,App Experience,Positive,2025-08-26 04:44:55
1951386,9393136509,4143777,4,Iure dolor nobis facilis modi fugiat. Magnam facilis architecto libero inventore ducimus illo.,Delivery,Positive,2023-01-22 09:42:13
1882571,6106223038,94239360,5,Similique aspernatur culpa perferendis. Maiores illo esse.,App Experience,Positive,2025-11-21 16:32:33
8777009,6775548824,36526133,5,Temporibus maxime deserunt adipisci. Vero quos aspernatur cum aliquid.,Product Quality,Positive,2025-01-27 11:18:58
1953917,7194881808,47183506,5,Odit itaque porro dolorum. Voluptatibus ex sed hic atque quia. Quas enim labore porro.,Delivery,Positive,2023-01-29 15:32:58
1379665,2382514711,68536345,4,Deserunt eligendi ad laborum architecto. Voluptatum iste consequuntur ab commodi eos iusto dicta.,App Experience,Positive,2024-09-14 07:15:07
7252849,3277447434,94035725,5,Quasi praesentium dolorem quod officiis ad fuga. Doloribus eveniet harum adipisci saepe.,App Experience,Positive,2024-06-14 09:44:02
5293707,9972741570,26349762,3,Laudantium illum architecto at. Illum ullam praesentium illo accusamus cumque delectus nostrum.,Product Quality,Negative,2023-09-27 09:15:41
6969336,5735067654,17838617,4,Suscipit officiis error molestiae earum sit.,Product Quality,Positive,2025-05-05 18:27:21
61371,1622961190,2738396,4,"Facilis cum rerum dolorem. Facilis enim quam quasi non nulla minima.
Accusantium odio saepe soluta.",Delivery,Positive,2023-03-19 21:02:27
2218611,7384900774,89905118,4,Corporis consequuntur aliquid. Iste veniam nobis non fugiat ad beatae commodi.,Delivery,Neutral,2025-06-09 00:57:50
441888,2681609437,60061260,4,Ex optio aut quas cupiditate placeat. Perferendis veritatis quo quam voluptatibus provident.,App Experience,Positive,2024-02-06 14:12:51
362619,4452567132,94952345,4,Corrupti reiciendis aperiam omnis deserunt ea quis. Quibusdam ipsam odit harum ex rem.,Product Quality,Positive,2025-06-10 23:49:39
6882633,642965433,40991246,5,Eaque debitis maxime officiis officia accusantium earum. Eum adipisci esse dolore voluptas ea.,Delivery,Positive,2023-10-09 00:10:47
7128205,4113841240,96929141,5,Magni ducimus odio accusantium sit. Delectus quidem consequuntur rem ratione.,Customer Service,Positive,2025-09-04 01:02:14
9327400,2298876614,83309588,5,Esse pariatur velit similique optio incidunt. Reiciendis ratione dolorem unde.,Product Quality,Positive,2025-09-22 12:23:04
7299066,4748889465,73265031,5,Ipsam fuga dicta eos. Earum rem ipsa.,Delivery,Positive,2025-04-12 19:37:59
9902044,1214264893,8225656,4,Ipsum magnam eos.,Delivery,Positive,2023-02-19 17:39:59
4122352,1638667916,42854032,4,Accusantium tempora quos nisi et itaque voluptatibus. Earum magnam voluptatum sapiente.,Product Quality,Positive,2024-10-01 15:36:17
2818511,8501315509,42616886,4,Quo error accusantium doloribus libero. Voluptatum perspiciatis harum deserunt.,Customer Service,Neutral,2024-08-10 02:57:41
7066927,9162885989,62290358,4,Quibusdam fugit officia et alias cupiditate dignissimos. Earum praesentium eos. Amet id neque.,App Experience,Positive,2024-07-03 05:51:48
7587423,2775242490,57673872,5,Reiciendis consequatur est sapiente.,Delivery,Positive,2023-05-09 19:14:15
7647403,5839672958,43353374,5,Mollitia velit dolorem aliquid maiores eveniet alias dolore. Accusantium fuga ea sed.,Product Quality,Positive,2025-07-30 06:14:58
3278196,2821489720,17678783,5,Possimus eligendi explicabo dolor eius praesentium.,Product Quality,Positive,2025-09-22 16:57:33
9098874,4398481876,32053553,5,Ea earum ad rerum. Similique quae asperiores.,Customer Service,Positive,2024-04-29 09:09:39
8702513,1462802135,85684180,4,Eligendi tenetur soluta inventore. Ipsam laborum magni. Tempora sit vel quibusdam aliquid maiores.,Customer Service,Positive,2025-03-11 03:05:55
5296187,5137150614,51051436,4,Inventore quaerat assumenda vero voluptate.,Customer Service,Positive,2025-11-05 10:49:30
7290257,5173447587,21496002,4,Natus ipsa quaerat sunt quibusdam. Eligendi occaecati est.,Delivery,Positive,2025-02-19 01:00:19
1094313,4569504930,5019075,4,Aut odit minima corrupti beatae. Magnam nobis omnis vitae.,Delivery,Neutral,2025-12-13 12:08:04
342103,4151399909,49938283,4,Mollitia fuga eius distinctio laborum. Voluptatem eveniet non impedit architecto iure natus.,Product Quality,Positive,2025-03-14 07:45:53
1696253,9519418027,44382597,5,Delectus nisi libero tenetur natus numquam. Aut repudiandae nostrum repellat iste.,Customer Service,Positive,2024-11-26 02:51:42
8272723,5253976275,54076127,4,Eligendi nobis iste iusto. Harum alias nostrum illum perferendis ipsum.,Customer Service,Positive,2025-03-09 04:04:16
432901,6700618342,5322145,5,Omnis iusto placeat modi. Beatae soluta recusandae similique in nobis veritatis.,Product Quality,Positive,2023-07-03 00:17:06
1578164,601629016,98248704,2,Illum nulla eligendi soluta. Quo hic dolor tempora a. Labore totam ab officiis.,Customer Service,Negative,2023-07-15 20:04:44
2566091,2789730509,72629712,5,Eius ratione provident asperiores voluptates voluptates sed voluptatibus. Tempore blanditiis enim.,Customer Service,Positive,2024-11-04 11:39:41
1316907,5696690353,96231518,1,Totam itaque nihil labore. Fuga facere consequatur alias.,Delivery,Negative,2025-08-17 19:33:37
5666440,2804374416,75708524,3,Molestias veritatis praesentium explicabo sit atque eum aliquid.,Product Quality,Neutral,2024-12-29 17:11:22
6858428,2981569320,44461281,5,Saepe nam quo fugiat dicta cum.,App Experience,Positive,2025-10-21 03:20:28
3855466,9541740514,38193943,4,Temporibus nostrum totam. Sunt quibusdam totam commodi. Reprehenderit in at placeat possimus quis.,Delivery,Positive,2024-08-05 08:19:39
3274950,2488407293,78626548,5,Impedit quos doloribus facere nemo dolor. Dignissimos quas ea quas vero facilis.,Product Quality,Positive,2025-07-30 11:16:14
4226534,8325363057,63936470,5,Ullam dolor eveniet minus. Ipsa vitae placeat.,Product Quality,Positive,2023-05-01 18:01:17
6708505,4602088692,70449615,2,Ipsa magnam tempora nobis. Dignissimos neque alias nobis.,Product Quality,Negative,2024-01-05 11:37:29
3454889,5634818184,21102668,5,Eaque pariatur nostrum molestiae ipsum quo. Praesentium ad ex ex quam doloremque autem.,App Experience,Positive,2023-06-20 10:21:21
5877539,7676916226,50424301,4,Nihil repellat excepturi itaque iusto. Ipsum ut necessitatibus repudiandae ad.,Customer Service,Positive,2025-05-04 21:07:59
1843186,7014686537,8330637,4,Assumenda optio suscipit accusamus quae rem aut. Reiciendis atque corrupti veritatis ad temporibus.,App Experience,Neutral,2025-09-11 11:41:23
1076663,5990869739,99671600,5,Aliquid magnam itaque quibusdam fugit.,Product Quality,Positive,2025-11-09 18:45:12
3410898,4859838110,11870229,5,Totam magnam doloremque dolores libero.,App Experience,Positive,2025-03-23 23:25:24
7478899,9297048670,25517143,4,Nesciunt fugiat facere dicta tempora officia.,Customer Service,Positive,2023-08-07 08:24:28
4795120,3251562385,6687184,5,Dolor pariatur vel omnis. Maiores maiores quas maiores repellat necessitatibus.,Customer Service,Positive,2025-09-08 21:34:14
64851,4451788214,66282974,4,Voluptatum unde consequuntur quos. A natus laborum ea ipsa. Repellat officia optio animi similique.,App Experience,Positive,2025-05-25 01:15:38
4717449,6030024064,47017023,1,Totam ipsum est quis laudantium aut. Sit provident omnis sed porro.,App Experience,Negative,2023-04-21 04:01:35
1177055,8366143869,72857029,4,Hic voluptatem nostrum reprehenderit iste non. Harum cumque amet totam. Culpa mollitia accusantium.,App Experience,Positive,2024-06-17 23:05:41
9738036,6377585020,95885984,5,Voluptatibus possimus consequuntur. Nostrum exercitationem quas.,App Experience,Positive,2023-05-14 02:10:41
791653,9051574166,96869513,5,Ducimus deserunt molestiae. Provident vitae iste ipsa. Illo ullam dicta.,Product Quality,Positive,2024-01-11 11:13:56
4368461,9136768203,70081945,3,Accusantium nulla molestias repellat. Cumque tempore eaque molestias consequuntur.,App Experience,Neutral,2023-10-08 08:26:27
5844105,9152313775,86156853,4,Dolores inventore explicabo. Magni ad doloribus aliquid recusandae minima.,Delivery,Positive,2024-01-13 09:04:04
1102887,9308266713,87240623,4,Architecto unde omnis. Ea quo qui voluptatem. Iste adipisci nihil quis cum pariatur.,App Experience,Positive,2025-09-13 15:33:07
980016,7660772200,6240256,4,Cum officiis libero amet tempora minus.,App Experience,Neutral,2025-12-06 10:24:03
8011621,320663668,27576488,4,Iste aperiam magnam sapiente deserunt quidem. Saepe accusantium amet. Quidem illum iste hic.,Customer Service,Positive,2023-11-14 23:22:45
1452979,8145457066,2745816,3,At cumque nihil facere aliquam ut. Sint et quas nesciunt quibusdam in.,App Experience,Neutral,2023-01-18 17:48:54
9513692,3377759032,25388476,5,Sint doloribus quod mollitia. Blanditiis eum ex perferendis ut sit aut.,App Experience,Positive,2023-11-06 03:31:42
3825942,3624172155,93044447,4,Ad nesciunt cumque nesciunt assumenda molestiae. Neque aliquam vitae deserunt qui quas.,Customer Service,Positive,2023-09-26 02:00:54
8469345,6572214872,67483115,4,Et quidem voluptate. Sed perspiciatis commodi quasi vitae molestias.,Customer Service,Positive,2023-05-24 18:44:01
8633581,4350181489,97681825,4,Reiciendis cupiditate laudantium enim quo dicta.,Delivery,Positive,2023-08-23 16:02:52
9240498,9458065227,5511560,4,Impedit illo tempora adipisci ducimus. Ab vel ipsam ad.,App Experience,Neutral,2025-09-17 23:47:25
7227085,5222860352,83364155,4,Delectus amet quidem blanditiis. Eveniet tempora atque adipisci nostrum architecto itaque.,Product Quality,Neutral,2024-05-01 17:17:41
8577249,3420623433,55510750,4,Corrupti pariatur officia aspernatur maxime. Voluptatibus doloremque deserunt repellat.,Product Quality,Positive,2025-03-21 08:00:50
9181087,7419703349,3814180,4,Ut nulla consequatur itaque rem nemo. Aspernatur adipisci illum quod.,Product Quality,Positive,2024-04-19 14:01:54
6545520,8673734136,35290534,4,Quia dolore incidunt porro illum dignissimos libero. Atque doloribus incidunt.,Product Quality,Positive,2025-01-18 00:49:19
6413747,679531212,75578498,4,Id minus quae autem fuga. Delectus nobis veniam quam ipsa.,Delivery,Positive,2023-03-09 21:18:25
7822361,8877613702,19060527,4,Nemo dolorem voluptates impedit. Commodi quos pariatur.,Product Quality,Neutral,2025-08-23 20:34:54
4472520,2109792766,63459120,5,Tempora culpa reiciendis quas.,Delivery,Positive,2025-12-21 03:05:10
9915554,9087778315,6009674,5,Odio perspiciatis facere odit.,Customer Service,Positive,2025-01-22 23:07:23
3295491,9782688525,33821414,2,Nisi error sed.,Delivery,Negative,2025-05-23 14:29:32
7754386,3449796636,35637276,3,Quo cum tempora ut doloremque libero eaque. Qui accusantium inventore earum non ipsa.,Product Quality,Negative,2025-06-10 22:51:56
4187472,9210200122,77191683,4,Exercitationem nostrum temporibus maxime ab doloribus omnis. Unde ex dolorum quae praesentium.,Delivery,Positive,2023-05-22 14:25:03
8272885,3710983165,89348800,4,Reprehenderit architecto adipisci nihil. Ullam repellendus minima nulla laboriosam.,App Experience,Positive,2024-08-14 15:13:53
7944745,868874403,20236842,4,Accusamus illum illo velit dolor. Nulla minima quam necessitatibus.,Product Quality,Positive,2025-09-30 21:18:31
1991863,7895847149,19607514,1,Sunt architecto quibusdam.,Product Quality,Negative,2025-12-19 08:27:58
9275033,9115634840,12512193,5,Vero beatae reiciendis ducimus. Quisquam minus impedit neque quibusdam veritatis neque quaerat.,App Experience,Positive,2023-04-05 01:57:37
2577859,3843340826,45319021,3,"Alias corrupti reprehenderit. Labore fuga quia quisquam.
Ea dolore rerum a. Dolorem ab quas libero.",Customer Service,Neutral,2025-06-07 13:10:48
990638,3963642554,57223485,5,Deleniti fuga alias quia iste autem. Porro maiores voluptatum ullam iusto occaecati minus.,App Experience,Positive,2023-01-20 13:43:47
6324034,5176983053,85384545,5,Voluptas commodi soluta molestiae. Harum eveniet debitis atque ex illo.,Delivery,Positive,2023-09-14 00:26:49
7814266,4844878675,7713228,5,Corporis architecto quia aut excepturi nostrum. Provident occaecati culpa vero ratione.,Product Quality,Positive,2024-01-19 15:27:00
9212579,281144102,12011117,1,Non nihil quasi debitis.,Customer Service,Negative,2023-04-25 16:57:34
4822161,6814050315,69023169,5,Non tenetur explicabo. Modi quos est nam eius rem fugiat.,App Experience,Positive,2024-08-17 08:08:41
669552,9446639303,46080318,5,Illum quasi rerum. Perferendis soluta nobis modi rem. Ex ullam magnam quisquam nam sunt.,Delivery,Positive,2023-01-25 22:02:03
7119737,1585569424,70121786,5,Neque neque tempora laboriosam sunt labore. Iusto saepe hic.,Customer Service,Positive,2023-03-08 17:14:20
4797287,4953590653,62610679,3,"Nesciunt cum expedita ad quas possimus.
Placeat voluptate perspiciatis sunt ab. Unde quae ullam.",Delivery,Neutral,2024-03-28 04:15:10
264427,51259726,22234416,4,Eaque itaque aperiam aut explicabo quaerat. Ut saepe suscipit labore aliquam iusto enim.,Customer Service,Neutral,2025-09-25 07:06:10
7528427,8573618822,30714024,5,Repellat inventore dicta natus repellat ipsam temporibus. Asperiores occaecati odio quidem unde.,Delivery,Positive,2025-06-22 22:03:43
1158158,5165190555,1684528,4,Numquam nisi sequi ipsum. Quisquam molestias architecto repudiandae omnis.,Product Quality,Positive,2023-03-02 23:51:41
7842122,8013097111,4056511,5,Architecto qui quo vel. Molestiae vero nulla optio minima aspernatur nesciunt aspernatur.,Delivery,Positive,2025-12-03 09:50:13
1990873,7291300990,10794228,5,Ad ut facere expedita. Ipsam nihil dolorum error pariatur labore.,App Experience,Positive,2025-12-15 08:44:13
513072,3754288360,20957579,4,Eum quidem molestias consectetur architecto eos magnam vel. Quis officiis quia quae quis tempora.,Customer Service,Neutral,2023-11-30 07:13:31
1246205,9512142618,5990989,5,Qui et porro voluptas atque cum perspiciatis. Nulla cupiditate laboriosam consequuntur.,Product Quality,Positive,2024-12-21 03:30:20
6385992,4815485232,49821979,4,Eos molestiae quidem. Ullam quaerat dicta perspiciatis culpa. Modi neque rem voluptatem.,Product Quality,Positive,2023-02-03 11:59:16
2213589,3460965500,95275472,5,Consequuntur aut veritatis natus commodi soluta hic. Accusantium ipsum hic blanditiis iste.,Product Quality,Positive,2024-10-07 06:24:58
8573625,1849869575,88212433,4,Dolor nulla quos doloribus. Nihil nesciunt enim consectetur neque quasi quo.,Customer Service,Positive,2025-05-21 09:03:28
3440659,6391138000,83053912,4,Vitae tenetur enim deserunt officia saepe. Molestiae dicta iste quidem.,App Experience,Positive,2025-01-08 09:10:05
9894609,37269240,22374712,5,Veritatis a repellat assumenda. Asperiores minima qui libero provident ad praesentium.,Product Quality,Positive,2025-02-06 19:40:13
8466189,4291481348,76569265,4,Quo harum recusandae ex. Porro vitae consectetur fugit neque mollitia rem.,App Experience,Positive,2023-11-11 16:52:26
353015,2422485465,65274201,3,Nam error ad distinctio expedita nisi.,Customer Service,Neutral,2025-07-05 19:32:50
5452984,3185726355,88427143,4,Dolorum voluptates rem tenetur itaque. At autem illum tenetur aut.,Delivery,Positive,2025-12-10 23:12:28
4809711,9536663906,56848951,5,Dolore a a quisquam sequi. Incidunt quasi perspiciatis voluptates magnam quas.,App Experience,Positive,2025-05-29 12:27:20
8408726,9078715970,41505834,4,Vero itaque unde. Sunt officia laboriosam odit consequatur.,Delivery,Positive,2024-07-27 17:39:05
8012655,5759177120,79502995,2,Exercitationem in iure nisi perferendis repudiandae modi ullam. Sed provident nisi iure.,Product Quality,Negative,2023-09-24 03:50:24
